endTime,artistName,trackName,msPlayed
2024-01-04 00:00,Modulus Overseers,Cerulean,186240
2024-01-04 00:00,Zephyria,Sunsets,183925
2024-01-04 00:00,Tropical Splinter,Wings,228571
2024-01-04 00:01,Modulus Overseers,Cerulean,186240
2024-01-04 00:01,Cityscape Drake,My Way,347520
2024-01-04 00:02,Cityscape Drake,My Way,347520
2024-01-04 00:02,Bliss Industries,The Valley,180000
2024-01-04 00:03,Mystech Harmonies,Absolution,116000
2024-01-04 00:03,Snore Voyager,More Than Cozy,255584
2024-01-04 00:03,Operator Future,Legacy,154838
2024-01-04 00:04,Spike Canon,Break Free,177196
2024-01-04 00:04,Snore Voyager,More Than Cozy,255584
2024-01-04 00:04,Easter Lion,Crossroads,212000
2024-01-04 00:05,Spike Canon,Break Free,177196
2024-01-04 00:05,Euphonic Ease,The Avenue,152000
2024-01-04 00:06,Valence Fearless,Endlessly,195840
2024-01-04 00:06,Lunar Lullaby,Silhouette,174953
2024-01-04 00:07,Fruit Visitor,Wonder,174953
2024-01-04 00:07,Dazzle Clarity,Epiphany,168000
2024-01-04 00:07,Octagon Monarchy,Latch,236128
2024-01-04 00:07,Euphonic Ease,The Avenue,152000
2024-01-04 00:08,Pursuit Job,Maps,168224
2024-01-04 00:08,Octagon Monarchy,Latch,236128
2024-01-04 00:09,Repeater Plus,Sunset Lover,176000
2024-01-04 00:09,Pursuit Job,Maps,168224
2024-01-04 00:09,Shard Bunny,Middle,197383
2024-01-04 00:10,Handshake Axis,Lost Track Of Time,209032
2024-01-04 00:10,Severs Garage,Lucid Dreams,192897
2024-01-04 00:10,Shard Bunny,Middle,197383
2024-01-04 00:11,Quasarix,Searchlight,240000
2024-01-04 00:11,Skim Dialup,Oasis,1236
2024-01-04 00:11,Handshake Axis,Lost Track Of Time,209032
2024-01-04 00:11,Trinity Taniyah,Existent Expedition,2602
2024-01-04 00:11,Euphonic Ease,The Avenue,152000
2024-01-04 00:11,Wesley Safadão,Rua - Ao Vivo em Bahamas,2567
2024-01-04 00:12,Euphoriacalypse,Love Like This,2060
2024-01-04 00:12,Euphoriacalypse,Love Like This,24180
2024-01-04 00:12,Bulletin Theory,Triller,1242
2024-01-04 00:13,Moonshine Paragon,Right Here,264000
2024-01-04 00:13,Alana Marissa,Empty Minds,77615
2024-01-04 00:13,Wesley Safadão,Rua - Ao Vivo em Bahamas,14817
2024-01-04 00:14,Sweetness Swirl,Part Of Me,204000
2024-01-04 00:14,Euphoriacalypse,Love Like This,180480
2024-01-04 00:14,Alana Marissa,Empty Minds,77615
2024-01-04 00:15,Euphoriacalypse,Love Like This,35292
2024-01-04 00:15,Wesley Safadão,Rua - Ao Vivo em Bahamas,37693
2024-01-04 00:16,Euphoriacalypse,Love Like This,160
2024-01-04 00:16,Wesley Safadão,Rua - Ao Vivo em Bahamas,1225
2024-01-04 00:16,Wesley Safadão,Rua - Ao Vivo em Bahamas,25768
2024-01-04 00:17,Euphoriacalypse,Love Like This,12391
2024-01-04 00:17,Wesley Safadão,Rua - Ao Vivo em Bahamas,57417
2024-01-04 00:18,Euphoriacalypse,Love Like This,23546
2024-01-04 00:18,Astrorae,Time,709
2024-01-04 00:18,Wesley Safadão,Rua - Ao Vivo em Bahamas,3675
2024-01-04 00:18,Wesley Safadão,Rua - Ao Vivo em Bahamas,49711
2024-01-04 00:19,Wesley Safadão,Rua - Ao Vivo em Bahamas,32587
2024-01-04 00:19,Wesley Safadão,Rua - Ao Vivo em Bahamas,23555
2024-01-04 00:20,Astrorae,Time,2046
2024-01-04 00:20,Astrorae,Time,51039
2024-01-04 00:21,Wesley Safadão,Rua - Ao Vivo em Bahamas,58425
2024-01-04 00:23,Astrorae,Time,64020
2024-01-04 00:24,Astrorae,Time,51450
2024-01-04 00:24,Astrorae,Time,27400
2024-01-04 00:25,Erick Josiah,Unforgettable,61060
2024-01-04 00:27,Erick Josiah,Unforgettable,65420
2024-01-04 00:28,Erick Josiah,Unforgettable,61290
2024-01-04 00:29,Erick Josiah,Unforgettable,56300
2024-01-04 00:30,Erick Josiah,Unforgettable,63700
2024-01-04 00:31,Erick Josiah,Unforgettable,26960
2024-01-04 00:31,Erick Josiah,Unforgettable,52390
2024-01-04 00:32,Panics Invitation,Fading Echoes,56590
2024-01-04 00:33,Panics Invitation,Fading Echoes,53690
2024-01-04 00:34,Panics Invitation,Fading Echoes,60640
2024-01-04 00:35,Panics Invitation,Fading Echoes,58280
2024-01-04 00:36,Panics Invitation,Fading Echoes,64650
2024-01-04 00:37,Panics Invitation,Fading Echoes,56460
2024-01-04 00:37,Panics Invitation,Fading Echoes,27270
2024-01-04 00:39,Hourglass Slumber,Breathless,64800
2024-01-04 00:40,Hourglass Slumber,Breathless,54230
2024-01-04 00:40,Hourglass Slumber,Breathless,59400
2024-01-04 00:41,Hourglass Slumber,Breathless,61650
2024-01-04 00:43,Hourglass Slumber,Breathless,62420
2024-01-04 00:44,Hourglass Slumber,Breathless,27040
2024-01-04 00:44,Hourglass Slumber,Breathless,64460
2024-01-04 00:45,Abram Jennifer,Hard To Smile,59590
2024-01-04 00:46,Abram Jennifer,Hard To Smile,52640
2024-01-04 00:47,Abram Jennifer,Hard To Smile,52650
2024-01-04 00:48,Abram Jennifer,Hard To Smile,61480
2024-01-04 00:49,Abram Jennifer,Hard To Smile,55420
2024-01-04 00:50,Abram Jennifer,Hard To Smile,63700
2024-01-04 00:50,Abram Jennifer,Hard To Smile,26910
2024-01-04 00:51,Etherglow Symphony,Clarity,53110
2024-01-04 00:52,Etherglow Symphony,Clarity,54630
2024-01-04 02:23,Dish Penitent,Falling Down,18899
2024-01-04 02:23,Bliss Industries,The Valley,1259
2024-01-04 02:23,Astrorae,Time,1241
2024-01-04 02:23,Wesley Safadão,Rua - Ao Vivo em Bahamas,1041
2024-01-04 04:31,Sweetness Swirl,Part Of Me,204000
2024-01-04 04:35,Lynnic,Finding You - Extended Mix,234000
2024-01-04 04:39,DJ PAGNOLA,White Knight,32221
