endTime,artistName,trackName,msPlayed
2024-01-27 22:16,Queen,Radio Ga Ga - Remastered 2011,255270
2024-02-01 17:07,ZARD,もう少し あと少し…,209454
2024-02-02 00:51,ZARD,もう少し あと少し…,5610
2024-02-02 00:55,Seo Taiji and Boys,Regret of the Times,209106
2024-02-02 00:56,The Alan Parsons Project,Old and Wise,2496
2024-02-02 00:56,N.EX.T,The Power,33408
2024-02-02 00:56,ONE OK ROCK,The Beginning,32538
2024-02-02 01:01,The Alan Parsons Project,Children of the Moon,291280
2024-02-02 01:09,The Alan Parsons Project,Eye Pieces - Classical Naked Eye,471293
2024-02-02 01:12,The Alan Parsons Project,The Turn Of A Friendly Card (Part One) - Part 1,164680
2024-02-02 01:13,The Alan Parsons Project,Sirius - Demo,113346
2024-02-02 01:17,The Alan Parsons Project,The Naked Eye,207298
2024-02-02 01:17,The Alan Parsons Project,Any Other Day - Studio Demo,1706
2024-02-02 01:21,The Alan Parsons Project,Games People Play,263106
2024-02-02 01:22,The Alan Parsons Project,Voyager,27614
2024-02-02 01:53,ZARD,息もできない,178747
2024-02-02 02:04,ZARD,息もできない,106819
2024-02-02 02:05,ZARD,DAN DAN 心魅かれてく,5007
2024-02-02 02:05,back number,水平線,6826
2024-02-02 02:08,Ado,Kura Kura,188627
2024-02-02 02:11,Ado,Chocolat Cadabra,183881
2024-02-02 02:15,Seo Taiji and Boys,Regret of the Times,209106
2024-02-02 02:16,Creep Hyp,イノチミジカシコイセヨオトメ,9253
2024-02-02 02:16,10-FEET,第ゼロ感,24611
2024-02-02 02:20,Ryokuoushoku Shakai,あのころ見た光,239186
2024-02-02 02:25,Bon Jovi,It's My Life,224493
2024-02-02 02:27,Boston,More Than a Feeling,132307
2024-02-02 02:31,Ryokuoushoku Shakai,merry-go-round,238426
2024-02-02 02:35,Ryokuoushoku Shakai,merry-go-round,238426
2024-02-02 02:39,Ryokuoushoku Shakai,merry-go-round,238426
2024-02-02 02:40,Ryokuoushoku Shakai,merry-go-round,52462
2024-02-02 02:43,Ado,Chocolat Cadabra,183881
2024-02-02 02:47,Ado,Show,189772
2024-02-02 02:51,Ado,unravel,238360
2024-02-02 02:53,Ado,Usseewa,50789
2024-02-02 02:56,Ado,Kura Kura,183031
2024-02-02 03:00,G.E.M.,再見,206053
2024-02-02 03:06,G.E.M.,我的秘密 (MySecret),291161
2024-02-02 03:11,G.E.M.,倒數,141422
2024-02-02 03:11,G.E.M.,來自天堂的魔鬼,6931
2024-02-02 03:11,G.E.M.,光年之外 (電影 《Passengers》 中國區主題曲),16114
2024-02-02 03:14,Anri,CAT'S EYE 2023,169900
2024-02-02 03:18,G.E.M.,再見,206053
2024-02-02 03:22,G.E.M.,再見,206053
2024-02-02 03:25,G.E.M.,再見,206053
2024-02-02 03:54,G.E.M.,再見,229307
2024-02-02 03:58,ꉈꀧ꒒꒒ꁄꍈꍈꀧ꒦ꉈ ꉣꅔꎡꅔꁕꁄ,Ｗ●ＲＫ,201073
2024-02-02 04:03,Sheena Ringo,丸ノ内サディスティック,235866
2024-02-02 04:07,Sheena Ringo,長く短い祭,249546
2024-02-02 04:33,Sheena Ringo,人生は夢だらけ,358120
2024-02-02 08:24,Sheena Ringo,幸福論,3321
2024-02-02 08:38,The Alan Parsons Project,Old and Wise - Eric Woolfson Guide Vocal,1429
2024-02-02 08:43,The Alan Parsons Project,Psychobabble,291973
2024-02-02 08:47,The Alan Parsons Project,You're Gonna Get Your Fingers Burned,261666
2024-02-02 08:51,The Alan Parsons Project,The Turn Of A Friendly Card (Part One) - Part 1,164680
2024-02-02 08:56,The Alan Parsons Project,Eye In The Sky,276280
2024-02-02 09:01,The Alan Parsons Project,Step by Step,234266
2024-02-02 09:09,The Alan Parsons Project,Silence and I - Eric Woolfson Early Guide Vocal,453453
2024-02-02 09:14,The Alan Parsons Project,Don't Answer Me,251853
2024-02-02 09:17,The Alan Parsons Project,I Wouldn't Want to Be Like You,201880
2024-02-02 09:23,The Alan Parsons Project,Time,240381
2024-02-02 16:29,The Alan Parsons Project,Time,15808
2024-02-02 16:33,King Gnu,一途,190606
2024-02-02 16:37,YOASOBI,Romance,5717
2024-02-02 16:37,Yuuri,シャッター,248946
2024-02-02 16:37,Superfly,愛をこめて花束を,16375
2024-02-02 16:41,back number,HAPPY BIRTHDAY,8060
2024-02-02 16:41,Gen Hoshino,SUN,241466
2024-02-02 16:45,Sheena Ringo,丸ノ内サディスティック,235866
2024-02-02 16:46,OFFICIAL HIGE DANDISM,115万キロのフィルム,60017
2024-02-02 16:50,Kenshi Yonezu,地球儀 - Spinning Globe,206997
2024-02-02 17:26,David Bowie,Space Oddity - 2015 Remaster,1023
2024-02-03 00:11,Kenshi Yonezu,地球儀 - Spinning Globe,1877
2024-02-03 05:41,Ryokuoushoku Shakai,ミチヲユケ,215600
2024-02-03 05:45,Ryokuoushoku Shakai,結証,234745
2024-02-03 05:50,Ryokuoushoku Shakai,ずっとずっとずっと,229986
2024-02-03 05:52,Ryokuoushoku Shakai,ピンクブルー,95908
2024-02-03 16:23,Ryokuoushoku Shakai,ピンクブルー,6122
2024-02-03 16:28,Queen,Somebody To Love - Remastered 2011,296493
2024-02-03 16:34,Ryokuoushoku Shakai,またね,257720
2024-02-03 16:40,Deep Purple,Highway Star,368506
2024-02-03 16:45,MY FIRST STORY,不可逆リプレイス,231000
2024-02-03 16:49,Macaroni Empitsu,洗濯機と君とラヂオ,231406
2024-02-03 16:54,The Beatles,Let It Be - Remastered 2009,243026
2024-02-03 16:58,Ryokuoushoku Shakai,あのころ見た光,239186
